accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
HM999997.1	7375	539	5	0.10103806	0.0356949	"Human papillomavirus type 145 isolate CL4112, complete genome"	1070418	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 145	Human papillomavirus 145	SA_7	18993355
HM999998.1	7265	164	307	6.4704146	2.22485	"Human papillomavirus type 146 isolate GH1677, complete genome"	1070419	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	Human papillomavirus 146	Human papillomavirus 146	SA_7	18993355
HM999999.1	7224	822	662	11.558242	4.82479	"Human papillomavirus type 147 isolate GH659, complete genome"	1070420	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	human papillomavirus 147	human papillomavirus 147	SA_7	18993355
HQ223038.1	4786	1103	9	0.32075065	0.0990075	"Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds"	912967	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 3	Bocavirus pig/SX/China/2010	Bocavirus pig/SX/China/2010	SA_7	18993355
HQ291308.1	5267	2088	81	2.4064882	0.809692	"Porcine bocavirus H18, partial genome"	1511887	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 4	Porcine bocavirus H18	Porcine bocavirus H18	SA_7	18993355
HQ291309.2	5100	347	3	0.08464646	0.0309706	"Porcine bocavirus A6, partial genome"	1511884	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 2	Porcine bocavirus A6	Porcine bocavirus A6	SA_7	18993355
HQ385746.1	5303	101	0	0.7393751	0	"Pan troglodytes verus polyomavirus 1a isolate 6444, complete genome"	928211	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus secupanos	Pan troglodytes verus polyomavirus 1a	Pan troglodytes verus polyomavirus 1a	SA_7	18993355
HQ385752.1	5300	148	0	0.03805825	0	"Gorilla gorilla gorilla polyomavirus 1 isolate 5766, complete genome"	928214	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus gorillae	Gorilla gorilla gorilla polyomavirus 1	Gorilla gorilla gorilla polyomavirus 1	SA_7	18993355
HQ625441.1	7724	543	1037	20.529575	7.06862	"Rattus norvegicus papillomavirus 2, complete genome"	1036965	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Iotapapillomavirus	Iotapapillomavirus 1	Rattus norvegicus papillomavirus 2	Rattus norvegicus papillomavirus 2	SA_7	18993355
HQ696595.1	5026	507	3	0.1212059	0.0314266	"Human polyomavirus 9 isolate HPyV9, complete genome"	943908	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus nonihominis	Human polyomavirus 9	Human polyomavirus 9	SA_7	18993355
J02226.1	5130	4979	1670	61.393574	17.1395	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	SA_7	18993355
JF304767.1	7664	118	24	6.289726	0.164875	"Saimiri sciureus papillomavirus type 3 isolate Mac2167.2, complete genome"	990306	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoomikronpapillomavirus	Dyoomikronpapillomavirus 1	Saimiri sciureus papillomavirus 3	Saimiri sciureus papillomavirus 3	SA_7	18993355
JF304768.1	7480	689	4	0.3053206	0.0281551	"Human papillomavirus type 152 isolate Muc17.1, complete genome"	990302	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 152	Human papillomavirus 152	SA_7	18993355
JF429834.1	5278	2504	38	1.1197348	0.379064	"Porcine bocavirus 3 strain SH20F, complete genome"	1084715	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 5	Porcine bocavirus 3	Porcine bocavirus 3	SA_7	18993355
JF429835.1	5177	1794	15	0.44778198	0.15255	"Porcine bocavirus 4-1 strain SH17N-1, complete genome"	1084717	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 5	Porcine bocavirus 4-1	Porcine bocavirus 4-1	SA_7	18993355
JF713710.1	6318	176	1	0.023346303	0.00833333	"Porcine astrovirus 2 strain 43/USA, complete genome"	1105378	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Porcine astrovirus 2	unclassified Porcine astrovirus 2 subspecies/strain	unclassified Porcine astrovirus 2 strain	SA_7	18993355
JF713713.1	6639	952	8	0.18723994	0.0634433	"Porcine astrovirus 4 strain 35/USA, complete genome"	1105379	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Porcine astrovirus 4	unclassified Porcine astrovirus 4 subspecies/strain	unclassified Porcine astrovirus 4 strain	SA_7	18993355
JF713716.1	3912	145	1	0.03854333	0.0134586	"Po-Circo-like virus 21, complete genome"	1105383	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Po-Circo-like virus	Po-Circo-like virus 21	Po-Circo-like virus 21	SA_7	18993355
JF713717.1	3923	473	4	0.15663928	0.0536834	"Po-Circo-like virus 22, complete genome"	1105384	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Po-Circo-like virus	Po-Circo-like virus 22	Po-Circo-like virus 22	SA_7	18993355
JF713719.1	2833	397	4	0.21878494	0.0743381	"Po-Circo-like virus 51, complete genome"	1105386	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Po-Circo-like virus 51	unclassified Po-Circo-like virus 51 subspecies/strain	unclassified Po-Circo-like virus 51 strain	SA_7	18993355
JF742759.1	6119	150	1	0.025129838	0.00860435	"Astrovirus MLB2 isolate MLB2/human/Stl/WD0559/2008, complete genome"	683172	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Astrovirus MLB2	unclassified Astrovirus MLB2 subspecies/strain	unclassified Astrovirus MLB2 strain	SA_7	18993355
JF800656.1	7873	189	2	0.03884501	0.0133748	"Canine papillomavirus 9, complete genome"	1087108	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Chipapillomavirus	Chipapillomavirus 1	Canis familiaris papillomavirus 9	Canis familiaris papillomavirus 9	SA_7	18993355
JF831955.1	672	72	0	0.13793103	0	"Rotavirus A Ind/HR/B91 NSP4 gene, complete cds"	1169011	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A Ind/HR/B91	Rotavirus A Ind/HR/B91	SA_7	18993355
JF906559.1	7352	666	5	0.101916134	0.0358066	"Human papillomavirus 155 isolate SE42, complete genome"	1165934	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	Human papillomavirus 155	Human papillomavirus 155	SA_7	18993355
JN254802.1	36711	177	1	0.008533684	0.00143417	"Chimpanzee adenovirus Y25, complete genome"	1123958	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus E	Chimpanzee adenovirus Y25	Chimpanzee adenovirus Y25	SA_7	18993355
JN648103.1	5413	1274	9	0.2534676	0.0875392	"Canine bocavirus 1 isolate Con-161, complete genome"	1511885	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 2	Canine bocavirus 1	Canine bocavirus 1	SA_7	18993355
JN681175.1	5235	859	6	0.19213372	0.0603438	"Porcine bocavirus 3C isolate pig/ZJD/China/2006, complete genome"	1138844	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 5	Porcine bocavirus 3C	Porcine bocavirus 3C	SA_7	18993355
JN799428.1	3903	150	1	0.039968025	0.0134896	"Mammalian orthoreovirus strain 729 segment L3 lambda-1 gene, complete cds"	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	SA_7	18993355
JN831651.1	5076	1398	14	0.43848965	0.145213	"Porcine bocavirus 5/JS677, complete genome"	1131622	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Porcine bocavirus 5	Porcine bocavirus 5/JS677	Porcine bocavirus 5/JS677	SA_7	18993355
JQ340310.1	6707	762	6	0.14183316	0.0471	"Astrovirus wild boar/WBAstV-1/2011/HUN, complete genome"	1137931	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus wild boar/WBAstV-1/2011/HUN	unclassified Astrovirus wild boar/WBAstV-1/2011/HUN subspecies/strain	unclassified Astrovirus wild boar/WBAstV-1/2011/HUN strain	SA_7	18993355
JQ406846.1	2899	300	2	0.10913059	0.0363229	"Torque teno sus virus k2b isolate 38E23, complete genome"	1239832	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Kappatorquevirus	Torque teno sus virus k2b	unclassified Torque teno sus virus k2b subspecies/strain	unclassified Torque teno sus virus k2b strain	SA_7	18993355
JQ423900.1	750	150	1	0.25	0.0702	"Lapine rotavirus strain N5 segment 10, complete sequence"	49892	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Lapine rotavirus	Lapine rotavirus	SA_7	18993355
JQ898291.1	4927	529	565	36.863724	6.0376	"MW polyomavirus strain MA095, complete genome"	1203539	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus decihominis	MW polyomavirus	MW polyomavirus	SA_7	18993355
JQ957872.1	20070	831	16622	121.97977	43.6048	"Hana virus strain A4/CI/2004, complete genome"	1945560	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 2	unclassified Alphamesonivirus 2 subspecies/strain	unclassified Alphamesonivirus 2 strain	SA_7	18993355
JX195074.1	3302	2005	31	1.5034899	0.494291	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 1, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX195075.1	2735	573	10	0.5914894	0.192505	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 2, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX195076.1	2591	2178	45	2.7292094	0.914415	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 3, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX195078.1	1356	1246	6582	875.58044	255.562	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 6, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX195079.1	1061	198	1	0.15367728	0.049623	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 9, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX195080.1	1567	1366	40	4.1362033	1.34397	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 5, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX195083.1	750	632	13	2.81	0.9126	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 10, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX195084.1	664	389	1557	419.0214	123.458	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 11, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_7	18993355
JX262162.1	4939	1465	1576	53.392982	16.8002	"Human polyomavirus 10 isolate 10ww, complete genome"	1208309	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus decihominis	unclassified Deltapolyomavirus decihominis subspecies/strain	unclassified Deltapolyomavirus decihominis strain	SA_7	18993355
JX413105.1	7252	274	392	6.845114	2.84595	"Human papillomavirus type 169 isolate KC6, complete genome"	1315260	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	Human papillomavirus 169	Human papillomavirus 169	SA_7	18993355
JX413108.1	7214	313	633	14.614524	4.61983	"Human papillomavirus type 162 isolate KC2, complete genome"	1315263	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 19	human papillomavirus 162	human papillomavirus 162	SA_7	18993355
JX429973.1	7329	300	3	0.06268282	0.0215514	"Human papillomavirus type 156 isolate GC01, complete genome"	1248396	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 18	Human papillomavirus type 156	Human papillomavirus type 156	SA_7	18993355
JX444073.1	7143	150	1	0.021450022	0.00737085	"Human papillomavirus KC5, complete genome"	1647924	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human papillomavirus KC5	unclassified Human papillomavirus KC5 subspecies/strain	unclassified Human papillomavirus KC5 strain	SA_7	18993355
JX463183.1	4776	708	1885	59.797882	20.78	"STL polyomavirus strain MA138, complete genome"	1277649	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus undecihominis	STL polyomavirus	STL polyomavirus	SA_7	18993355
JX503060.1	27263	150	1	0.0055324016	0.00193119	"Human coronavirus 229E isolate 0349, complete genome"	11137	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Human coronavirus 229E	unclassified Human coronavirus 229E subspecies/strain	unclassified Human coronavirus 229E strain	SA_7	18993355
JX556693.1	6500	884	6	0.14173229	0.0486	"Porcine astrovirus 5 isolate AstV5-US-IA122, complete genome"	1093928	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Porcine astrovirus 5	unclassified Porcine astrovirus 5 subspecies/strain	unclassified Porcine astrovirus 5 strain	SA_7	18993355
JX896321.1	5805	1525	12	0.3106985	0.108837	"Porcine parvovirus 5 isolate IA469 clone 1, complete genome"	1241957	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Porcine parvovirus 5	unclassified Porcine parvovirus 5 subspecies/strain	unclassified Porcine parvovirus 5 strain	SA_7	18993355
KC108721.1	7226	150	1	0.021198418	0.00728619	"Human papillomavirus type 175 isolate SE87, complete genome"	1434782	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 23	Human papillomavirus 175	Human papillomavirus 175	SA_7	18993355
KC138720.1	7830	179	1	0.027083334	0.00672414	"Human Papillomavirus type XS2, complete genome"	1288116	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	Human papillomavirus type XS2	Human papillomavirus type XS2	SA_7	18993355
KC617868.1	3780	3780	10036	401.3708	139.787	"Parvovirus NIH-CQV putative 15-kDa protein, putative replication associated protein (rep), and putative capsid protein (cap) genes, complete cds"	1341019	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Parvovirus NIH-CQV	unclassified Parvovirus NIH-CQV subspecies/strain	unclassified Parvovirus NIH-CQV strain	SA_7	18993355
KC782514.2	1566	1549	120	12.442797	4.03448	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP1 (NSP1) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_7	18993355
KC782515.2	1059	1052	68	10.486249	3.38074	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP2 (NSP2) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_7	18993355
KC782516.2	1066	1049	80	12.779476	3.95122	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_7	18993355
KC782518.2	816	698	46	10.351352	2.96801	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP5 (NSP5) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_7	18993355
KC782520.2	2687	2655	347	20.31415	6.79924	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_7	18993355
KC807171.1	20795	487	5421	35.469994	13.7252	"Karang Sari virus strain JKT10701, complete genome"	1332248	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 2	Karang Sari virus	Karang Sari virus	SA_7	18993355
KC862317.1	7204	300	2	0.04252906	0.0146169	"Human papillomavirus type 168 isolate KC15, complete genome"	1420544	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	human papillomavirus 168	human papillomavirus 168	SA_7	18993355
KC862318.1	7228	637	5	0.10454931	0.0364209	"Human papillomavirus type 167 isolate KC10, complete genome"	1420545	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 21	Human papillomavirus 167	Human papillomavirus 167	SA_7	18993355
KC992732.1	5403	2202	30	0.7886922	0.292338	"Porcine partetravirus strain FMV10-1437266, complete genome"	1208310	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Porcine partetravirus	unclassified Porcine partetravirus subspecies/strain	unclassified Porcine partetravirus strain	SA_7	18993355
KF006398.1	7261	123	1	0.017297145	0.00725107	"Human papillomavirus type 171, complete genome"	1434986	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	Human papillomavirus 171	Human papillomavirus 171	SA_7	18993355
KF006399.1	7203	145	1	0.020558627	0.00730945	"Human papillomavirus type 172, complete genome"	1434987	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 22	Human papillomavirus 172	Human papillomavirus 172	SA_7	18993355
